id,restaurant_id,name,cuisine
8235,2787,Cheftoon,North-Indian
8236,2787,Cheftoon,Chinese
8237,2788,Tendulkar's Corner,North-Indian
8238,2788,Tendulkar's Corner,Mughlai
8239,2788,Tendulkar's Corner,Asian
8240,2789,Kabeela,Biryani
8241,2789,Kabeela,North-Indian
8242,2789,Kabeela,Chinese
8243,2789,Kabeela,Thai
8244,2790,Bombay Bizare Baker,Desserts
8245,2790,Bombay Bizare Baker,Bakery
8246,2791,Vasanti Vilas,South-Indian
8247,2791,Vasanti Vilas,Fast-Food
8248,2791,Vasanti Vilas,North-Indian
8249,2791,Vasanti Vilas,Chinese
8250,2792,New Lom Chings,Chinese
8251,2792,New Lom Chings,Seafood
8252,2792,New Lom Chings,Thai
8253,2793,Gopala's Next,South-Indian
8254,2793,Gopala's Next,North-Indian
8255,2793,Gopala's Next,Chinese
8256,2793,Gopala's Next,Fast-Food
8257,2793,Gopala's Next,Street-Food
8258,2793,Gopala's Next,Juices
8259,2794,Shabari,Fast-Food
8260,2794,Shabari,South-Indian
8261,2794,Shabari,North-Indian
8262,2794,Shabari,Ice-Cream
8263,2795,Maratha Excellency,North-Indian
8264,2795,Maratha Excellency,South-Indian
8265,2795,Maratha Excellency,Chinese
8266,2795,Maratha Excellency,Malwani
8267,2796,Giza Food Corner,Fast-Food
8268,2796,Giza Food Corner,Lebanese
8269,2797,Sai Krupa Veg Restaurant,North-Indian
8270,2797,Sai Krupa Veg Restaurant,Chinese
8271,2798,Royale Lebanese Wraps,Lebanese
8272,2798,Royale Lebanese Wraps,Biryani
8273,2798,Royale Lebanese Wraps,Chinese
8274,2799,Bawarchi,Biryani
8275,2799,Bawarchi,Chinese
8276,2799,Bawarchi,Fast-Food
8277,2799,Bawarchi,Beverages
8278,2799,Bawarchi,North-Indian
8279,2799,Bawarchi,Mughlai
8280,2799,Bawarchi,Seafood
8281,2800,Shaolin,Chinese
8282,2800,Shaolin,North-Indian
8283,2800,Shaolin,Mughlai
8284,2800,Shaolin,Seafood
8285,2801,Puneri Misal,Maharashtrian
8286,2802,Batulz- Cakes N More,Bakery
8287,2803,The Momos Nation,Chinese
8288,2803,The Momos Nation,Momos
8289,2804,Chocohollics,Bakery
8290,2804,Chocohollics,Desserts
8291,2805,Classic,North-Indian
8292,2805,Classic,Chinese
8293,2806,Satkar Veg Restaurant,South-Indian
8294,2806,Satkar Veg Restaurant,North-Indian
8295,2806,Satkar Veg Restaurant,Chinese
8296,2807,WTC Pasta,American
8297,2807,WTC Pasta,Fast-Food
8298,2807,WTC Pasta,Italian
8299,2807,WTC Pasta,Pizza
8300,2808,Landmark Kitchen,Chinese
8301,2808,Landmark Kitchen,North-Indian
8302,2808,Landmark Kitchen,Fast-Food
8303,2809,Modern Aaji,North-Indian
8304,2809,Modern Aaji,South-Indian
8305,2810,Foodpath,North-Indian
8306,2811,Cheezy Bytzz,Fast-Food
8307,2812,Sai Leela,North-Indian
8308,2813,9W Shawarma Palace,Mughlai
8309,2813,9W Shawarma Palace,North-Indian
8310,2813,9W Shawarma Palace,Lebanese
8311,2814,Spice 82,Chinese
8312,2814,Spice 82,North-Indian
8313,2815,Amigos Den,Rolls
8314,2815,Amigos Den,North-Indian
8315,2815,Amigos Den,Kebab
8316,2816,Royal Punjab Veg & Non Veg,North-Indian
8317,2816,Royal Punjab Veg & Non Veg,Chinese
8318,2817,Red Sea,Chinese
8319,2817,Red Sea,North-Indian
8320,2818,Mom's - Indian Snacks,North-Indian
8321,2818,Mom's - Indian Snacks,South-Indian
8322,2818,Mom's - Indian Snacks,Chinese
8323,2818,Mom's - Indian Snacks,Maharashtrian
8324,2818,Mom's - Indian Snacks,Fast-Food
8325,2819,New Azad Hotel,North-Indian
8326,2819,New Azad Hotel,South-Indian
8327,2819,New Azad Hotel,Fast-Food
8328,2819,New Azad Hotel,Chinese
8329,2820,Food Steps Restaurant,North-Indian
8330,2820,Food Steps Restaurant,Maharashtrian
8331,2820,Food Steps Restaurant,Chinese
8332,2820,Food Steps Restaurant,Fast-Food
8333,2821,Pizza Boys,Italian
8334,2821,Pizza Boys,Pizza
8335,2822,Champions Fast Food,Cafe
8336,2822,Champions Fast Food,Burger
8337,2822,Champions Fast Food,Beverages
8338,2822,Champions Fast Food,Italian
8339,2822,Champions Fast Food,Pizza
8340,2822,Champions Fast Food,Tea
8341,2823,Bake It Easy,Desserts
8342,2823,Bake It Easy,Bakery
8343,2824,69 China Town,Chinese
8344,2825,Comida Multicuisine Restaurant,North-Indian
8345,2825,Comida Multicuisine Restaurant,Italian
8346,2826,D'oh Boy,Fast-Food
8347,2826,D'oh Boy,Beverages
8348,2827,New Kayani,Chinese
8349,2827,New Kayani,North-Indian
8350,2828,Rama's Sweets & Dry Fruits,Mithai
8351,2829,Art House - The Fern Residency,North-Indian
8352,2829,Art House - The Fern Residency,Continental
8353,2829,Art House - The Fern Residency,Asian
8354,2829,Art House - The Fern Residency,Chinese
8355,2829,Art House - The Fern Residency,Italian
8356,2830,Dailycacy,North-Indian
8357,2830,Dailycacy,Rajasthani
8358,2830,Dailycacy,Street-Food
8359,2831,Arabian Cafe,Arabian
8360,2831,Arabian Cafe,BBQ
8361,2831,Arabian Cafe,Chinese
8362,2831,Arabian Cafe,Continental
8363,2831,Arabian Cafe,South-Indian
8364,2832,Raj Restaurant,North-Indian
8365,2832,Raj Restaurant,Chinese
8366,2833,Papaji Da Dhaba,North-Indian
8367,2834,Sadguru Pure Veg,Chinese
8368,2834,Sadguru Pure Veg,South-Indian
8369,2834,Sadguru Pure Veg,North-Indian
8370,2835,S.S Point Sonu Sandwich,Fast-Food
8371,2836,The Central Kitchen,North-Indian
8372,2836,The Central Kitchen,Mughlai
8373,2836,The Central Kitchen,Chinese
8374,2836,The Central Kitchen,Seafood
8375,2837,The Fan Club,Bengali
8376,2837,The Fan Club,Italian
8377,2837,The Fan Club,Goan
8378,2837,The Fan Club,Asian
8379,2837,The Fan Club,Bar
8380,2837,The Fan Club,Food
8381,2837,The Fan Club,Chinese
8382,2837,The Fan Club,Continental
8383,2837,The Fan Club,Indian
8384,2838,Hey Yello,Fast-Food
8385,2839,Suruchi Bhog,North-Indian
8386,2839,Suruchi Bhog,Chinese
8387,2839,Suruchi Bhog,Seafood
8388,2839,Suruchi Bhog,Mughlai
8389,2840,Hotel Sanjo,Seafood
8390,2840,Hotel Sanjo,South-Indian
8391,2840,Hotel Sanjo,Kerala
8392,2841,Flavour Box,North-Indian
8393,2842,Arabia,Chinese
8394,2842,Arabia,North-Indian
8395,2842,Arabia,Mughlai
8396,2843,Jagdamba Refreshments,Chinese
8397,2843,Jagdamba Refreshments,North-Indian
8398,2844,MIDC Restaurant,North-Indian
8399,2844,MIDC Restaurant,Chinese
8400,2844,MIDC Restaurant,South-Indian
8401,2845,Gokul Pure Veg.,North-Indian
8402,2845,Gokul Pure Veg.,South-Indian
8403,2845,Gokul Pure Veg.,Chinese
8404,2845,Gokul Pure Veg.,Fast-Food
8405,2846,Manmohan Mithaiwala,Mithai
8406,2846,Manmohan Mithaiwala,Street-Food
8407,2847,Hare Krishna,North-Indian
8408,2847,Hare Krishna,Chinese
8409,2847,Hare Krishna,South-Indian
8410,2847,Hare Krishna,Street-Food
8411,2847,Hare Krishna,Beverages
8412,2848,Hotel Sahara,North-Indian
8413,2848,Hotel Sahara,Mughlai
8414,2848,Hotel Sahara,Chinese
8415,2848,Hotel Sahara,Biryani
8416,2849,Decent Restaurant,Mughlai
8417,2849,Decent Restaurant,North-Indian
8418,2849,Decent Restaurant,Chinese
8419,2850,Parisserie,Desserts
8420,2851,Maharana Kamath,Gujarati
8421,2851,Maharana Kamath,Chinese
8422,2851,Maharana Kamath,North-Indian
8423,2851,Maharana Kamath,Street-Food
8424,2851,Maharana Kamath,Beverages
8425,2851,Maharana Kamath,South-Indian
8426,2852,The Brothers Biryani House,Biryani
8427,2852,The Brothers Biryani House,North-Indian
8428,2853,Suruchi Zeal,North-Indian
8429,2853,Suruchi Zeal,Chinese
8430,2853,Suruchi Zeal,Thai
8431,2854,Onam Family Restaurant,South-Indian
8432,2854,Onam Family Restaurant,Chinese
8433,2854,Onam Family Restaurant,Seafood
8434,2855,Shree's,Fast-Food
8435,2856,Cake Walk 72,Bakery
8436,2856,Cake Walk 72,Desserts
8437,2857,Death by Chocolate,Desserts
8438,2857,Death by Chocolate,Bakery
8439,2858,Hotel Shiv Shankar,Chinese
8440,2858,Hotel Shiv Shankar,North-Indian
8441,2859,Tamarind - Fariyas Hotel,North-Indian
8442,2859,Tamarind - Fariyas Hotel,Chinese
8443,2859,Tamarind - Fariyas Hotel,Continental
8444,2860,Su-Ras Paratha Xpress,North-Indian
8445,2860,Su-Ras Paratha Xpress,Chinese
8446,2861,Gurukrupa Sandwich And Frankie Corner,Rolls
8447,2861,Gurukrupa Sandwich And Frankie Corner,Fast-Food
8448,2862,Caf-Hey,Cafe
8449,2862,Caf-Hey,Fast-Food
8450,2862,Caf-Hey,Beverages
8451,2862,Caf-Hey,Finger
8452,2862,Caf-Hey,Food
8453,2862,Caf-Hey,Cuisine
8454,2862,Caf-Hey,Varies
8455,2862,Caf-Hey,Juices
8456,2862,Caf-Hey,Burger
8457,2862,Caf-Hey,Desserts
8458,2863,Amkar Fast Food,Fast-Food
8459,2863,Amkar Fast Food,North-Indian
8460,2863,Amkar Fast Food,South-Indian
8461,2863,Amkar Fast Food,Chinese
8462,2864,The Frites & Koylas Pasta,Fast-Food
8463,2865,Ghati Adda,Maharashtrian
8464,2865,Ghati Adda,North-Indian
8465,2866,Indian Burger House,Fast-Food
8466,2866,Indian Burger House,Burger
8467,2866,Indian Burger House,Momos
8468,2866,Indian Burger House,Beverages
8469,2867,The Grande Cafe,Cafe
8470,2867,The Grande Cafe,Italian
8471,2867,The Grande Cafe,Fast-Food
8472,2867,The Grande Cafe,Desserts
8473,2868,Zaika Hub,North-Indian
8474,2868,Zaika Hub,Biryani
8475,2868,Zaika Hub,Chinese
8476,2869,Lokal Cafe & Bistro,Cafe
8477,2869,Lokal Cafe & Bistro,Continental
8478,2869,Lokal Cafe & Bistro,Chinese
8479,2870,East Asia Spice Company,Chinese
8480,2870,East Asia Spice Company,Mongolian
8481,2870,East Asia Spice Company,Korean
8482,2870,East Asia Spice Company,Japanese
8483,2870,East Asia Spice Company,Thai
8484,2871,Nawabi Paan,Paan
8485,2872,Yunus,Kebab
8486,2872,Yunus,Mughlai
8487,2873,Hotmo,Fast-Food
8488,2873,Hotmo,Momos
8489,2874,Magik Stik Chinese Corner,Chinese
8490,2875,Sudarshan Fine Dine & Wine,Chinese
8491,2875,Sudarshan Fine Dine & Wine,North-Indian
8492,2876,Omkar,North-Indian
8493,2876,Omkar,Mughlai
8494,2876,Omkar,Seafood
8495,2876,Omkar,Chinese
8496,2877,Sindhu Sweets,Mithai
8497,2877,Sindhu Sweets,Street-Food
8498,2878,Zees Pizza,Pizza
8499,2879,Ming's Chinese Cuisine,Chinese
8500,2880,Ta'am Delight,North-Indian
8501,2880,Ta'am Delight,Chinese
8502,2881,The Tattva Café,Continental
8503,2881,The Tattva Café,Healthy
8504,2881,The Tattva Café,Food
8505,2881,The Tattva Café,Juices
8506,2882,Kababchi,Fast-Food
8507,2882,Kababchi,North-Indian
8508,2883,Shardha Hotel,South-Indian
8509,2884,Fusion Tadka,Chinese
8510,2884,Fusion Tadka,North-Indian
8511,2884,Fusion Tadka,Fast-Food
8512,2884,Fusion Tadka,South-Indian
8513,2885,SAINATH CHINESE,Chinese
8514,2886,Ladle & Wok,Chinese
8515,2886,Ladle & Wok,North-Indian
8516,2886,Ladle & Wok,Bengali
8517,2887,Magical Unicorn Brownies,Bakery
8518,2887,Magical Unicorn Brownies,Desserts
8519,2887,Magical Unicorn Brownies,Fast-Food
8520,2888,Refresh Katta,Fast-Food
8521,2888,Refresh Katta,Italian
8522,2888,Refresh Katta,Pizza
8523,2888,Refresh Katta,Chinese
8524,2888,Refresh Katta,Street-Food
8525,2889,Cake Vicinity,Bakery
8526,2890,Anna Dosa Cafe,South-Indian
8527,2891,Manomay Sandwiches and More,Fast-Food
8528,2891,Manomay Sandwiches and More,Continental
8529,2891,Manomay Sandwiches and More,Italian
8530,2891,Manomay Sandwiches and More,Mexican
8531,2892,Mister Vegan,Ice-Cream
8532,2892,Mister Vegan,Desserts
8533,2893,Neeldurg,North-Indian
8534,2893,Neeldurg,Malwani
8535,2894,Hellofoodzzz,Fast-Food
8536,2895,Cafe Liquid Love,Cafe
8537,2895,Cafe Liquid Love,Fast-Food
8538,2895,Cafe Liquid Love,Beverages
8539,2895,Cafe Liquid Love,Chinese
8540,2895,Cafe Liquid Love,Italian
8541,2895,Cafe Liquid Love,Pizza
8542,2896,Only Rolls,Rolls
8543,2897,The Food Gallery,Fast-Food
8544,2898,Agasti,North-Indian
8545,2898,Agasti,Mangalorean
8546,2898,Agasti,Malwani
8547,2898,Agasti,Chinese
8548,2899,Hotel Sanman,Maharashtrian
8549,2899,Hotel Sanman,Malwani
8550,2899,Hotel Sanman,Seafood
8551,2900,Pack-A-Pav,Street-Food
8552,2901,Peninsula - Peninsula Grand Hotel,North-Indian
8553,2901,Peninsula - Peninsula Grand Hotel,Mughlai
8554,2901,Peninsula - Peninsula Grand Hotel,Chinese
8555,2901,Peninsula - Peninsula Grand Hotel,Continental
8556,2902,Harish Lunch Home,North-Indian
8557,2902,Harish Lunch Home,Chinese
8558,2902,Harish Lunch Home,Seafood
8559,2902,Harish Lunch Home,Biryani
8560,2903,The Bohri Fusion,Bohri
8561,2903,The Bohri Fusion,Indian
8562,2903,The Bohri Fusion,North-Indian
8563,2903,The Bohri Fusion,Kebab
8564,2903,The Bohri Fusion,Fusion
8565,2903,The Bohri Fusion,Fast-Food
8566,2904,Janata Lunch Home,Chinese
8567,2904,Janata Lunch Home,North-Indian
8568,2905,Peco Peco,Chinese
8569,2905,Peco Peco,Seafood
8570,2905,Peco Peco,Asian
8571,2906,Go Biryan,Biryani
8572,2906,Go Biryan,North-Indian
8573,2906,Go Biryan,Mughlai
8574,2907,The Masala Bistro,Continental
8575,2907,The Masala Bistro,Biryani
8576,2907,The Masala Bistro,Chinese
8577,2907,The Masala Bistro,Modern-Indian
8578,2907,The Masala Bistro,Kebab
8579,2908,Angrezi Theka The Lounge,North-Indian
8580,2908,Angrezi Theka The Lounge,Chinese
8581,2908,Angrezi Theka The Lounge,Italian
8582,2909,Dilli Di Hatti,North-Indian
8583,2910,Crossroads 92,Italian
8584,2910,Crossroads 92,Continental
8585,2910,Crossroads 92,European
8586,2911,Caravan Serai,North-Indian
8587,2912,Roshan Bakery & Restaurant,Parsi
8588,2912,Roshan Bakery & Restaurant,Iranian
8589,2912,Roshan Bakery & Restaurant,North-Indian
8590,2912,Roshan Bakery & Restaurant,Chinese
8591,2912,Roshan Bakery & Restaurant,Bakery
8592,2913,Hawte,Desserts
8593,2913,Hawte,Ice-Cream
8594,2913,Hawte,Burger
8595,2914,Hungry Head,Fast-Food
8596,2914,Hungry Head,Desserts
8597,2914,Hungry Head,Beverages
8598,2915,Deccan Canteen,Fast-Food
8599,2915,Deccan Canteen,South-Indian
8600,2915,Deccan Canteen,Street-Food
8601,2916,Curry & Kebab's,North-Indian
8602,2916,Curry & Kebab's,Mughlai
8603,2916,Curry & Kebab's,Chinese
8604,2917,The Palava Kitchen,Chinese
8605,2917,The Palava Kitchen,North-Indian
8606,2918,China City,Chinese
8607,2918,China City,Lebanese
8608,2919,Cafe Bharat,North-Indian
8609,2919,Cafe Bharat,Chinese
8610,2919,Cafe Bharat,South-Indian
8611,2920,Amrut Restaurant & Bar,North-Indian
8612,2920,Amrut Restaurant & Bar,Chinese
8613,2920,Amrut Restaurant & Bar,South-Indian
8614,2920,Amrut Restaurant & Bar,Seafood
8615,2921,Hardeep Punjab Restaurant & Bar,North-Indian
8616,2921,Hardeep Punjab Restaurant & Bar,Mughlai
8617,2921,Hardeep Punjab Restaurant & Bar,Chinese
8618,2922,Kabsa Darbar Restaurant,North-Indian
8619,2922,Kabsa Darbar Restaurant,Chinese
8620,2922,Kabsa Darbar Restaurant,Arabian
8621,2923,Karma Sheesha and Restaurant,Continental
8622,2923,Karma Sheesha and Restaurant,Chinese
8623,2924,Silver Inn,North-Indian
8624,2924,Silver Inn,Mughlai
8625,2924,Silver Inn,Chinese
8626,2925,Sukanya,Chinese
8627,2925,Sukanya,North-Indian
8628,2925,Sukanya,Seafood
8629,2926,Ashwin,Chinese
8630,2926,Ashwin,North-Indian
8631,2926,Ashwin,South-Indian
8632,2927,Prakash Lunch Home,North-Indian
8633,2927,Prakash Lunch Home,Chinese
8634,2927,Prakash Lunch Home,Mughlai
8635,2928,Dwarka Family Restaurant,Chinese
8636,2928,Dwarka Family Restaurant,North-Indian
8637,2929,Litti Express Bihari Cuisine,Bihari
8638,2930,Juhu Sealand,Desserts
8639,2930,Juhu Sealand,Ice-Cream
8640,2931,Chai Coffi,North-Indian
8641,2931,Chai Coffi,Italian
8642,2931,Chai Coffi,Chinese
8643,2931,Chai Coffi,Continental
8644,2932,Raju Tandoori Corner,North-Indian
8645,2932,Raju Tandoori Corner,Chinese
8646,2932,Raju Tandoori Corner,Fast-Food
8647,2933,Camp Restaurant,North-Indian
8648,2933,Camp Restaurant,Chinese
8649,2933,Camp Restaurant,Mughlai
8650,2934,Sunny Dhaba,North-Indian
8651,2934,Sunny Dhaba,Mughlai
8652,2935,Origin Bubble Waffles,Desserts
8653,2935,Origin Bubble Waffles,Cafe
8654,2936,The Curry Brothers,Goan
8655,2936,The Curry Brothers,Bengali
8656,2936,The Curry Brothers,South-Indian
8657,2936,The Curry Brothers,North-Indian
8658,2937,Cheers Restaurant &Bar,North-Indian
8659,2937,Cheers Restaurant &Bar,Malwani
8660,2938,Finding Momos,Momos
8661,2938,Finding Momos,Rolls
8662,2939,Sanjay Ice Cream,Ice-Cream
8663,2940,The Tamarind Tree,Chinese
8664,2941,Sai Shankar Family Restaurant & Bar,North-Indian
8665,2941,Sai Shankar Family Restaurant & Bar,Chinese
8666,2941,Sai Shankar Family Restaurant & Bar,Seafood
8667,2942,Jai Jawan Stall,Desserts
8668,2943,Su - Swagat,North-Indian
8669,2943,Su - Swagat,Chinese
8670,2943,Su - Swagat,Mughlai
8671,2944,Jewel's Chinese,South-Indian
8672,2944,Jewel's Chinese,North-Indian
8673,2944,Jewel's Chinese,Chinese
8674,2944,Jewel's Chinese,Beverages
8675,2945,New Madras,North-Indian
8676,2945,New Madras,South-Indian
8677,2945,New Madras,Mughlai
8678,2945,New Madras,Chinese
8679,2946,Hotel Canara,North-Indian
8680,2946,Hotel Canara,Chinese
8681,2946,Hotel Canara,Seafood
8682,2947,Autograph,North-Indian
8683,2947,Autograph,Chinese
8684,2948,Surti Ghotala,Street-Food
8685,2948,Surti Ghotala,Fast-Food
8686,2949,Eggs Corner,Healthy
8687,2949,Eggs Corner,Food
8688,2950,Ibrahim's,Mughlai
8689,2950,Ibrahim's,Lucknowi
8690,2950,Ibrahim's,Biryani
8691,2951,Mother Trucker,American
8692,2951,Mother Trucker,Mexican
8693,2951,Mother Trucker,Fast-Food
8694,2952,ComboNation,North-Indian
8695,2952,ComboNation,Mughlai
8696,2952,ComboNation,Chinese
8697,2953,Indie Tadka,North-Indian
8698,2954,Titter,Beverages
8699,2954,Titter,Desserts
8700,2954,Titter,Fast-Food
8701,2955,Little China,Chinese
8702,2955,Little China,North-Indian
8703,2956,Rivaayat Biryani,Biryani
8704,2957,Kullcha Siingh,North-Indian
8705,2958,Plated,North-Indian
8706,2958,Plated,Chinese
8707,2958,Plated,Kebab
8708,2958,Plated,Mughlai
8709,2958,Plated,Lucknowi
8710,2959,Soul Kitchen,Fast-Food
8711,2959,Soul Kitchen,Rolls
8712,2960,Veg. Punjabi,North-Indian
8713,2960,Veg. Punjabi,Fast-Food
8714,2960,Veg. Punjabi,Mughlai
8715,2961,Shaan E Darbar,Chinese
8716,2961,Shaan E Darbar,North-Indian
8717,2962,High On Tea,Cafe
8718,2962,High On Tea,Tea
8719,2962,High On Tea,Beverages
8720,2963,Foodgasm,Healthy
8721,2963,Foodgasm,Food
8722,2963,Foodgasm,Continental
8723,2963,Foodgasm,Biryani
8724,2963,Foodgasm,Desserts
8725,2963,Foodgasm,North-Indian
8726,2963,Foodgasm,Chinese
8727,2963,Foodgasm,Salad
8728,2963,Foodgasm,Rolls
8729,2964,Delicate'ssen,Chinese
8730,2964,Delicate'ssen,Fast-Food
8731,2964,Delicate'ssen,Mughlai
8732,2965,Red Chilly,Chinese
8733,2965,Red Chilly,Mughlai
8734,2965,Red Chilly,North-Indian
8735,2966,Sadguru Family Restaurant,North-Indian
8736,2966,Sadguru Family Restaurant,Maharashtrian
8737,2967,Hotel Darshan,North-Indian
8738,2967,Hotel Darshan,Maharashtrian
8739,2967,Hotel Darshan,Chinese
8740,2968,Tasty Byte's,South-Indian
8741,2968,Tasty Byte's,Fast-Food
8742,2968,Tasty Byte's,Street-Food
8743,2969,Food Adda,Chinese
8744,2969,Food Adda,Thai
8745,2970,Amruta,South-Indian
8746,2970,Amruta,North-Indian
8747,2970,Amruta,Chinese
8748,2970,Amruta,Beverages
8749,2971,Ramanjaneya,Mughlai
8750,2971,Ramanjaneya,North-Indian
8751,2971,Ramanjaneya,Chinese
8752,2972,Hot & Spicy,Chinese
8753,2972,Hot & Spicy,South-Indian
8754,2973,New Link Way,North-Indian
8755,2973,New Link Way,Chinese
8756,2974,Shree Sugaran,Maharashtrian
8757,2974,Shree Sugaran,Malwani
8758,2974,Shree Sugaran,Seafood
8759,2975,Sadhguru Kitchen,North-Indian
8760,2976,Mohini Vilas,North-Indian
8761,2976,Mohini Vilas,Chinese
8762,2976,Mohini Vilas,South-Indian
8763,2976,Mohini Vilas,Fast-Food
8764,2977,Fu Fu Chinese Food,Chinese
8765,2978,WTF,Cafe
8766,2978,WTF,Fast-Food
8767,2978,WTF,Bakery
8768,2978,WTF,Beverages
8769,2979,Kachhomal Sweets,Mithai
8770,2980,Kreamy Kubes Cake Shop,Bakery
8771,2980,Kreamy Kubes Cake Shop,Desserts
8772,2981,Shanghai Chinese Food,Chinese
8773,2981,Shanghai Chinese Food,Seafood
8774,2982,The Food Garage,Fast-Food
8775,2982,The Food Garage,Momos
8776,2983,Chillberg Cafe And Live Ice Cream,Fast-Food
8777,2983,Chillberg Cafe And Live Ice Cream,Ice-Cream
8778,2984,Jalandharwala,North-Indian
8779,2985,KBC - Kuch Bhi Chalega,Fast-Food
8780,2985,KBC - Kuch Bhi Chalega,Healthy
8781,2985,KBC - Kuch Bhi Chalega,Food
8782,2985,KBC - Kuch Bhi Chalega,Beverages
8783,2985,KBC - Kuch Bhi Chalega,Desserts
8784,2986,Amul Fast Food Centre,Fast-Food
8785,2987,Hotel Gurukrupa,South-Indian
8786,2987,Hotel Gurukrupa,North-Indian
8787,2987,Hotel Gurukrupa,Sandwich
8788,2988,Plush Retreat,North-Indian
8789,2988,Plush Retreat,Chinese
8790,2988,Plush Retreat,Seafood
8791,2989,Guru Kirpa Punjabi Dhaba,North-Indian
8792,2989,Guru Kirpa Punjabi Dhaba,Chinese
8793,2989,Guru Kirpa Punjabi Dhaba,Mughlai
8794,2990,Express Dine,North-Indian
8795,2990,Express Dine,Mughlai
8796,2990,Express Dine,Chinese
8797,2990,Express Dine,Seafood
8798,2990,Express Dine,Thai
8799,2991,Amrut,North-Indian
8800,2991,Amrut,South-Indian
8801,2991,Amrut,Fast-Food
8802,2991,Amrut,Beverages
8803,2992,Khichdi Samrat,North-Indian
8804,2993,On The Way,North-Indian
8805,2993,On The Way,Chinese
8806,2993,On The Way,Biryani
8807,2994,Pouva Deck,North-Indian
8808,2994,Pouva Deck,Seafood
8809,2994,Pouva Deck,Chinese
8810,2995,Brown Spoon,Desserts
8811,2995,Brown Spoon,Bakery
8812,2996,Ibrahim's,Mughlai
8813,2997,The Palms Kitchen & Bar,North-Indian
8814,2997,The Palms Kitchen & Bar,Chinese
8815,2997,The Palms Kitchen & Bar,Continental
8816,2998,Pundit Thali,North-Indian
8817,2999,The Hunger Joint,Fast-Food
8818,3000,IceVille,Ice-Cream
8819,3000,IceVille,Desserts
8820,3001,Prathmesh Fast Food,South-Indian
8821,3001,Prathmesh Fast Food,Juices
8822,3001,Prathmesh Fast Food,Fast-Food
8823,3002,Wokchow,Chinese
8824,3002,Wokchow,Thai
8825,3003,The Great Dragon,Chinese
8826,3003,The Great Dragon,North-Indian
8827,3004,Vibe,Healthy
8828,3004,Vibe,Food
8829,3004,Vibe,Pizza
8830,3004,Vibe,Sandwich
8831,3005,Little Asia,Burmese
8832,3005,Little Asia,Malaysian
8833,3005,Little Asia,Chinese
8834,3005,Little Asia,Thai
8835,3006,Hotel Gopal Krishna,South-Indian
8836,3006,Hotel Gopal Krishna,Beverages
8837,3007,Grass & Gossips,Chinese
8838,3007,Grass & Gossips,Maharashtrian
8839,3007,Grass & Gossips,South-Indian
8840,3007,Grass & Gossips,North-Indian
8841,3007,Grass & Gossips,Beverages
8842,3008,MFY - Made For You,Fast-Food
8843,3009,Food Inn Kitchen,North-Indian
8844,3009,Food Inn Kitchen,Chinese
8845,3009,Food Inn Kitchen,Indian
8846,3010,Dainik Malvani,Maharashtrian
8847,3010,Dainik Malvani,North-Indian
8848,3011,The Mill,North-Indian
8849,3011,The Mill,Continental
8850,3012,The Dosa Hub,South-Indian
8851,3012,The Dosa Hub,Beverages
8852,3013,Ruchi Fast Food Chinese Corner,Chinese
8853,3014,Fries Before Guys,Fast-Food
8854,3015,Red Chilly,Chinese
8855,3015,Red Chilly,North-Indian
8856,3016,Virar Villa Cafe,Chinese
8857,3016,Virar Villa Cafe,Fast-Food
8858,3017,Gutt Gully,Fast-Food
8859,3017,Gutt Gully,Beverages
8860,3017,Gutt Gully,Desserts
8861,3018,The Momo House,Momos
8862,3019,Turban Tadka,North-Indian
8863,3019,Turban Tadka,Chinese
8864,3020,A1 Samosa,Street-Food
8865,3021,Poppin Idlis,South-Indian
8866,3022,The Legends,Chinese
8867,3023,Yummerica Fries,Fast-Food
8868,3024,Tanishq Family Restaurant,North-Indian
8869,3024,Tanishq Family Restaurant,Indian
8870,3024,Tanishq Family Restaurant,Chinese
8871,3024,Tanishq Family Restaurant,Kebab
8872,3025,Om Sai Family Restaurant,Chinese
8873,3025,Om Sai Family Restaurant,North-Indian
8874,3025,Om Sai Family Restaurant,South-Indian
8875,3025,Om Sai Family Restaurant,Biryani
8876,3026,Spice & Rice,Chinese
8877,3026,Spice & Rice,Mughlai
8878,3026,Spice & Rice,North-Indian
8879,3027,Great Maratha Family Restaurant,Biryani
8880,3027,Great Maratha Family Restaurant,Modern-Indian
8881,3028,Mr Singh,North-Indian
8882,3028,Mr Singh,Mughlai
8883,3029,The Legendary Milkshakes Bar,Burger
8884,3029,The Legendary Milkshakes Bar,Ice-Cream
8885,3029,The Legendary Milkshakes Bar,Beverages
8886,3030,Aieroc,Seafood
8887,3031,Belgium Waffles & Cafe,Cafe
8888,3031,Belgium Waffles & Cafe,Continental
8889,3031,Belgium Waffles & Cafe,American
8890,3032,Jalvayu Fast Food Corner,Street-Food
8891,3032,Jalvayu Fast Food Corner,Chinese
8892,3032,Jalvayu Fast Food Corner,Momos
8893,3033,Hotel Prashant,North-Indian
8894,3033,Hotel Prashant,South-Indian
8895,3033,Hotel Prashant,Chinese
8896,3033,Hotel Prashant,Fast-Food
8897,3033,Hotel Prashant,Beverages
8898,3034,MCF - V Kitchen,North-Indian
8899,3034,MCF - V Kitchen,South-Indian
8900,3034,MCF - V Kitchen,Chinese
8901,3035,The Spice Kitchen,Fast-Food
8902,3036,Savage bowl,Chinese
8903,3037,Ungli Chaat,Street-Food
